ANGLE;SPEED_X;SPEED_Y;TRACK_-45;TRACK_-20;TRACK_0;TRACK_20;TRACK_45;TRACK_POS;CLASS
-0.220263;173.216;3.45007;11.4286;17.9044;44.1751;41.6385;9.98702;-0.286887;3;
-0.213071;173.338;3.85465;11.2106;17.6814;44.5663;41.1274;10.2954;-0.256549;3;
-0.207966;173.434;3.8862;10.9822;17.4053;44.5665;41.2306;10.6222;-0.226885;3;
-0.203508;173.509;3.85295;10.7538;17.1163;44.4519;41.4769;10.9461;-0.197866;3;
-0.197175;173.694;3.71417;10.5428;16.884;44.7722;41.1687;11.226;-0.169448;3;
-0.189113;173.77;4.12821;10.349;16.706;45.551;40.415;11.4624;-0.141738;3;
-0.17901;173.811;4.80174;10.1752;16.5937;46.9579;39.2283;11.6491;-0.114815;3;
-0.166842;173.869;5.40673;10.0242;16.5549;49.1779;37.7065;11.784;-0.0889223;3;
-0.155299;174.006;6.21185;9.87611;16.5123;51.5894;36.4589;11.9146;-0.0639454;3;
-0.147908;174.12;6.49129;9.70465;16.3572;52.9188;36.0424;12.0996;-0.0398103;3;
-0.144268;174.227;5.99052;9.51246;16.0981;53.0261;36.2716;12.3332;-0.0164644;3;
-0.140727;174.307;5.72764;9.32477;15.8431;53.1378;36.4867;12.5583;0.00623144;3;
-0.136582;174.38;5.42283;9.14699;15.614;53.5284;36.5676;12.7625;0.0282241;3;
-0.129587;174.471;5.60466;8.99532;15.4788;55.1698;36.1504;12.907;0.04943;3;
-0.120516;174.633;5.80702;8.8649;15.4174;58.0296;35.4133;13.0046;0.0697891;3;
-0.109719;174.694;6.14577;8.75537;15.4263;62.3903;34.4556;13.0604;0.0891127;3;
-0.10009;174.802;6.99606;8.64481;15.4144;66.9816;33.7118;13.125;0.107597;3;
-0.0943778;174.942;6.95769;8.51307;15.2898;69.6126;33.499;13.2427;0.125315;3;
-0.093181;175.067;6.23038;8.35645;15.0315;69.1385;33.8478;13.4226;0.142257;3;
-0.0924266;175.151;5.43593;8.20263;14.7692;68.3753;34.2325;13.602;0.158573;3;
-0.0892022;175.22;5.07054;8.07101;14.5928;69.5162;34.2762;13.7333;0.174296;3;
-0.0825222;175.348;5.29598;7.96866;14.5345;73.7605;33.8651;13.7992;0.189337;3;
-0.07418;175.545;5.4906;7.88485;14.5434;80.5984;33.2552;13.8286;0.20356;3;
-0.0635751;175.63;5.99856;7.82572;14.6473;92.457;32.4043;13.8115;0.216799;3;
-0.054818;175.787;6.69388;7.76079;14.708;105.495;31.7904;13.8166;0.229315;3;
-0.0510686;175.99;6.43127;7.6675;14.6106;111.495;31.7042;13.8915;0.241142;3;
-0.0507587;176.065;5.67998;7.55779;14.408;110.54;31.9547;14.0106;0.252209;3;
-0.0492733;176.233;5.13757;7.46153;14.2556;112.268;32.0682;14.1051;0.262725;3;
-0.0459731;176.367;4.81185;7.38326;14.175;118.702;31.9788;14.1643;0.272644;3;
-0.0396884;176.48;4.85378;7.33201;14.2101;135.746;31.5762;14.1694;0.281848;3;
-0.0299361;176.601;5.24002;7.31327;14.3887;177.863;30.8416;14.1131;0.29017;1;
-0.0193122;176.738;5.78726;7.31052;14.6297;200.0;30.0541;14.0366;0.297576;1;
-0.0120948;176.915;6.22049;7.29308;14.7696;200.0;29.583;14.0028;0.304136;1;
-0.0104821;177.094;5.71238;7.24277;14.7074;200.0;29.5804;14.0429;0.310025;1;
-0.0107158;177.209;5.12298;7.18464;14.5836;200.0;29.7217;14.1039;0.315406;1;
-0.010311;177.393;4.63768;7.13525;14.4932;200.0;29.7998;14.1514;0.320382;1;
-0.00940735;177.6;4.24509;7.0935;14.4304;200.0;29.8265;14.1874;0.324956;1;
-0.00790769;177.835;3.95884;7.05998;14.3987;200.0;29.7943;14.2104;0.329136;1;
-0.00631935;178.079;3.6157;7.03156;14.3796;200.0;29.7451;14.2275;0.332882;1;
-0.00569469;178.318;3.21392;7.00107;14.3325;200.0;29.7668;14.2538;0.336184;1;
-0.0067094;178.55;2.60404;6.96313;14.2301;200.0;29.9171;14.2998;0.339119;1;
-0.0089944;178.754;1.89625;6.91961;14.0865;200.0;30.1699;14.3614;0.341772;1;
-0.011287;178.946;1.26055;6.87819;13.9482;200.0;30.4225;14.4215;0.34424;1;
-0.0130742;179.151;0.78019;6.84182;13.8331;200.0;30.6312;14.473;0.346569;1;
-0.0143865;179.368;0.426216;6.80965;13.7381;200.0;30.7979;14.5166;0.34881;1;
-0.0152672;179.594;0.194203;6.78107;13.6605;198.9;30.926;14.5533;0.350989;1;
-0.0158132;179.849;0.0651792;6.75501;13.5957;197.336;31.0241;14.5847;0.353141;1;
-0.0162309;180.074;-0.0112908;6.72985;13.5357;195.91;31.1109;14.6141;0.35529;1;
-0.0164741;180.296;-0.0490173;6.70575;13.4819;194.664;31.1824;14.6411;0.357446;1;
-0.016579;180.446;-0.0625352;6.68245;13.4327;193.557;31.2417;14.666;0.359614;1;
-0.0167111;180.661;-0.07956;6.65893;13.3825;192.422;31.3035;14.6915;0.361787;1;
-0.0168012;180.897;-0.0843727;6.63556;13.3336;191.329;31.362;14.7164;0.363972;3;
-0.0168317;181.15;-0.0753005;6.61243;13.2864;190.295;31.4153;14.7406;0.366169;3;
-0.0165804;181.39;-0.0893885;6.59123;13.2493;189.541;31.4426;14.7604;0.368356;3;
-0.0159295;181.621;-0.0406968;6.57302;13.2269;189.173;31.4326;14.7735;0.370496;3;
-0.0149553;181.847;0.0144171;6.55756;13.217;189.122;31.3918;14.781;0.37257;3;
-0.0134385;182.018;0.091105;6.54667;13.2283;189.613;31.3;14.7791;0.374535;3;
-0.0109227;182.246;0.271554;6.54379;13.2782;191.13;31.1169;14.7604;0.376344;3;
-0.00724537;182.48;0.534932;6.55093;13.3755;193.915;30.8301;14.722;0.377914;3;
-0.00227672;182.706;0.894946;6.57014;13.5297;198.251;30.4332;14.6615;0.379152;3;
0.00392693;182.916;1.30292;6.60286;13.7457;200.0;29.937;14.5792;0.379926;3;
0.0110833;183.127;1.86534;6.64878;14.0206;200.0;29.3717;14.4789;0.380133;3;
0.0176503;183.335;2.28958;6.69761;14.2958;200.0;28.8616;14.3832;0.379787;3;
0.023739;183.533;2.53007;6.75104;14.5769;200.0;28.3913;14.2892;0.378794;1;
0.0302388;183.706;2.8153;6.81572;14.9034;200.0;27.8941;14.1843;0.37713;1;
0.0362622;183.91;3.37885;6.88395;15.2343;200.0;27.4355;14.0821;0.374932;1;
0.0405933;184.124;3.61437;6.94531;15.5062;200.0;27.094;13.9989;0.372303;1;
0.0436122;184.361;3.51838;7.0026;15.7319;200.0;26.8355;13.9285;0.3692;1;
0.0454528;184.591;3.15508;7.05689;15.9149;200.0;26.6464;13.8684;0.365588;1;
0.0458037;184.829;2.70944;7.10481;16.0348;200.0;26.5448;13.8227;0.361526;1;
0.0450913;185.07;2.13976;7.1486;16.1096;200.0;26.5036;13.7867;0.357089;1;
0.0439689;185.225;1.63132;7.19257;16.1707;200.0;26.4823;13.7525;0.35234;1;
0.043102;185.477;1.23322;7.24053;16.2492;200.0;26.4409;13.7132;0.347404;1;
0.0424826;185.707;0.929557;7.29211;16.344;200.0;26.3805;13.6692;0.342312;1;
0.0419995;185.944;0.688884;7.3462;16.4487;200.0;26.3086;13.622;0.337085;1;
0.0416419;186.189;0.504727;7.40239;16.5624;200.0;26.2264;13.5721;0.331755;1;
0.0413529;186.442;0.365698;7.45995;16.6812;200.0;26.1383;13.5206;0.326347;1;
0.0410449;186.674;0.250661;7.51803;16.8004;200.0;26.0499;13.4687;0.320875;1;
0.0407321;186.925;0.15565;7.57645;16.9201;200.0;25.9611;13.4164;0.315366;1;
0.040528;187.139;0.0937033;7.63602;17.046;200.0;25.8646;13.3624;0.309829;1;
0.0403983;187.383;0.0544614;7.69645;17.1763;200.0;25.763;13.3073;0.30427;1;
0.0403392;187.622;0.0358697;7.75753;17.3105;200.0;25.6567;13.2512;0.298703;1;
0.0402943;187.866;0.0236859;7.81892;17.4459;200.0;25.5492;13.1948;0.293119;1;
0.0402734;188.096;0.0182435;7.88053;17.5826;200.0;25.4401;13.138;0.287534;1;
0.0402686;188.317;0.0168445;7.94246;17.7206;200.0;25.3297;13.0809;0.281931;1;
0.0403363;188.533;0.0239083;8.00507;17.8628;200.0;25.2148;13.0229;0.276323;1;
0.0403725;188.74;0.0273131;8.06751;18.0034;200.0;25.1016;12.9652;0.270707;1;
0.0403888;188.975;0.0286486;8.1299;18.1432;200.0;24.9895;12.9076;0.26508;1;
0.040414;189.217;0.031849;8.19243;18.2838;200.0;24.8767;12.8498;0.259448;1;
0.040446;189.45;0.0362901;8.25516;18.425;200.0;24.7633;12.7918;0.253803;1;
0.0404679;189.707;0.0372347;8.31794;18.5659;200.0;24.6502;12.7338;0.248147;1;
0.0405042;189.944;0.0396305;8.38088;18.7078;200.0;24.5363;12.6757;0.242487;1;
0.0405757;190.19;0.042234;8.44431;18.8522;200.0;24.42;12.617;0.236813;1;
0.0406424;190.423;0.0467629;8.50788;18.9967;200.0;24.3037;12.5582;0.231124;1;
0.0406792;190.661;0.0464594;8.57128;19.1397;200.0;24.189;12.4996;0.225425;1;
0.0407039;190.885;0.0448172;8.63474;19.2824;200.0;24.0748;12.441;0.219711;1;
0.0407078;191.105;0.0382609;8.69814;19.4241;200.0;23.9616;12.3826;0.213985;1;
0.040744;191.334;0.0378102;8.76199;19.5682;200.0;23.8462;12.3236;0.208246;1;
0.0408007;191.572;0.0405242;8.82618;19.7138;200.0;23.7294;12.2643;0.202495;1;
0.0408036;191.79;0.0351169;8.88996;19.8564;200.0;23.6156;12.2056;0.196734;1;
0.0408055;192.018;0.0345429;8.95392;19.9993;200.0;23.5014;12.1466;0.190957;1;
0.0407721;192.249;0.026818;9.01754;20.14;200.0;23.3893;12.088;0.185179;1;
0.0407488;192.48;0.0202716;9.08143;20.2818;200.0;23.2763;12.0292;0.179385;1;
0.0407292;192.705;0.0147314;9.14542;20.4238;200.0;23.1629;11.9703;0.173586;1;
0.0407411;192.947;0.0125885;9.20977;20.5681;200.0;23.0477;11.9109;0.167781;1;
0.0407712;193.18;0.016556;9.27441;20.7137;200.0;22.9313;11.8513;0.161967;1;
0.0407531;193.411;0.0130192;9.33874;20.8566;200.0;22.8173;11.7921;0.156137;1;
0.0407259;193.617;0.00674575;9.40301;20.999;200.0;22.7037;11.7329;0.150306;1;
0.0407197;193.847;0.00501494;9.46755;21.1428;200.0;22.5887;11.6734;0.144467;1;
0.0407211;194.069;0.00571476;9.53217;21.2872;200.0;22.4735;11.6138;0.138629;1;
0.0407435;194.287;0.0120737;9.5972;21.4334;200.0;22.3566;11.5539;0.132774;1;
0.041393;200.538;0.0255616;11.5219;25.7662;174.645;18.9088;9.78158;-0.0404118;1;
0.0413548;200.73;0.0157945;11.5893;25.915;173.48;18.7896;9.71939;-0.0465462;1;
0.0413176;200.91;0.00512661;11.6569;26.0641;172.316;18.6703;9.65711;-0.0526874;1;
0.0413005;201.104;0.004462;11.7247;26.2148;171.177;18.55;9.59463;-0.058832;1;
0.0412957;201.305;0.0058212;11.7928;26.3667;170.053;18.4289;9.53196;-0.064983;1;
0.0412638;201.491;0.00176552;11.8605;26.5164;168.894;18.309;9.46949;-0.0711386;1;
0.0412833;201.683;0.00490716;11.929;26.6706;167.798;18.1867;9.40652;-0.077299;1;
0.0413324;201.666;0.0121569;11.9979;26.8273;166.739;18.0631;9.34325;-0.0834634;1;
0.0413133;201.542;0.00650505;12.0659;26.9783;165.595;17.9425;9.2806;-0.0896256;1;
0.0413033;201.414;0.00414835;12.1339;27.1299;164.463;17.8215;9.21789;-0.0957843;1;
0.0412976;201.287;0.00300635;12.202;27.2817;163.337;17.7005;9.15523;-0.101936;1;
0.0412938;201.162;0.00250389;12.2701;27.4338;162.214;17.5794;9.09253;-0.10809;1;
0.0412905;201.04;0.0020713;12.3381;27.5857;161.093;17.4583;9.02988;-0.114238;1;
0.0412881;200.915;0.00182271;12.4061;27.7375;159.973;17.3374;8.9673;-0.120379;1;
0.0412871;200.783;0.00214361;12.4741;27.8895;158.856;17.2164;8.9047;-0.12652;1;
0.0413367;200.85;0.00932347;12.5426;28.0457;157.799;17.0935;8.84177;-0.132653;1;
0.0413749;200.953;0.016734;12.6112;28.2011;156.727;16.9709;8.77887;-0.138794;1;
0.041393;201.071;0.017648;12.6795;28.355;155.63;16.849;8.71604;-0.144943;1;
0.0413753;201.183;0.0116738;12.7475;28.5059;154.492;16.7283;8.65341;-0.1511;1;
0.04134;201.301;0.00297269;12.8152;28.6552;153.333;16.6084;8.59092;-0.157259;1;
0.0413105;201.414;-0.00554464;12.883;28.8052;152.181;16.4881;8.52831;-0.163423;1;
0.0412919;201.528;-0.00832712;12.951;28.9561;151.041;16.3673;8.46561;-0.169587;1;
0.0412881;201.632;-0.00616457;13.0193;29.1085;149.917;16.2459;8.40275;-0.175756;1;
0.0413062;201.732;-0.00193319;13.0878;29.2629;148.817;16.1236;8.33971;-0.181926;1;
0.0413195;201.836;0.00240412;13.1564;29.4169;147.711;16.0014;8.27669;-0.188099;1;
0.0413339;201.941;0.00596179;13.225;29.5713;146.604;15.8791;8.2136;-0.194276;1;
0.0413482;202.049;0.00931417;13.2936;29.7255;145.497;15.7568;8.15052;-0.200454;1;
0.0413873;202.148;0.0149003;13.3627;29.8824;144.416;15.6335;8.0872;-0.206637;1;
0.0414135;202.25;0.0148575;13.4316;30.0381;143.321;15.5106;8.02393;-0.212825;1;
0.041455;202.367;0.0196381;13.5008;30.1954;142.24;15.387;7.96049;-0.219018;1;
0.0414435;202.474;0.0156027;13.5693;30.3479;141.103;15.2652;7.89736;-0.225221;1;
0.0414073;202.58;0.00552896;13.6375;30.4982;139.939;15.1442;7.83433;-0.231429;1;
0.0413987;202.693;0.00126827;13.7061;30.6512;138.804;15.0222;7.77109;-0.237639;1;
0.0413868;202.81;-8.265E-4;13.7748;30.8039;137.666;14.9002;7.70784;-0.243853;1;
0.0413677;202.913;-0.00300622;13.8433;30.9561;136.519;14.7783;7.6446;-0.25007;1;
0.0413501;203.015;-0.00446678;13.912;31.1083;135.374;14.6564;7.58131;-0.25629;1;
0.0413195;203.124;-0.0104706;13.9804;31.2595;134.215;14.5348;7.51808;-0.262514;1;
0.0413257;203.237;-0.00985209;14.0494;31.4142;133.093;14.412;7.45461;-0.268737;1;
0.0413453;203.347;-0.00628327;14.1187;31.5703;131.983;14.2885;7.39098;-0.274964;1;
0.041373;203.443;3.97206E-4;14.1881;31.7272;130.881;14.1648;7.32731;-0.281192;1;
0.0413658;203.545;0.00211756;14.2569;31.8808;129.743;14.0423;7.26386;-0.287421;1;
0.0413634;203.662;0.00532999;14.326;32.035;128.609;13.9195;7.20029;-0.29366;1;
0.041352;203.764;0.00326435;14.3949;32.1883;127.466;13.7969;7.13677;-0.299898;1;
0.0413334;203.875;-0.00240514;14.4637;32.341;126.316;13.6746;7.07329;-0.306137;1;
0.0413243;203.994;-0.00407115;14.5327;32.4915;125.175;13.5519;7.00972;-0.312378;1;
0.0413291;204.101;-0.00101257;14.602;32.6058;124.046;13.4285;6.94597;-0.318629;1;
0.04133;204.206;0.0010293;14.6712;32.6761;122.913;13.3054;6.88226;-0.324878;1;
0.0413462;204.31;0.00306398;14.7407;32.7082;121.793;13.1816;6.81844;-0.331129;1;
0.0413911;204.426;0.00771486;14.8106;32.7065;120.697;13.0569;6.75439;-0.337385;1;
0.0414712;204.539;0.0183876;14.8813;32.6746;119.633;12.931;6.69006;-0.343648;1;
0.0415246;204.633;0.0252508;14.9516;32.6093;118.543;12.8059;6.62585;-0.349915;1;
0.0415704;204.736;0.0311923;15.0218;32.5149;117.444;12.6808;6.5616;-0.356191;1;
0.0415999;204.853;0.0338228;15.0919;32.3927;116.331;12.5562;6.4974;-0.362474;1;
0.0415832;204.947;0.0253232;15.1613;32.2421;115.177;12.4328;6.43338;-0.368765;1;
0.0415718;205.051;0.0169768;15.2309;32.0689;114.028;12.3091;6.36925;-0.375064;1;
0.0415775;205.173;0.0141587;15.3008;31.8752;112.892;12.1847;6.30497;-0.381368;1;
0.0415675;205.276;0.0113312;15.3706;31.6597;111.743;12.0607;6.24072;-0.387677;1;
0.0415618;205.388;0.00962185;15.4403;31.4252;110.597;11.9366;6.17644;-0.393987;1;
0.0415809;205.49;0.0103726;15.5106;31.1738;109.471;11.8116;6.11194;-0.400305;1;
0.0416276;205.605;0.0135372;15.5815;30.9066;108.367;11.6858;6.04723;-0.406629;1;
0.0416858;205.717;0.0197748;15.6526;30.6234;107.27;11.5595;5.98241;-0.412958;3;
0.0417401;205.812;0.0264073;15.7226;30.3238;106.169;11.4332;5.91755;-0.419293;3;
0.042072;205.92;0.00538541;15.7828;30.0253;105.288;11.301;5.85081;-0.425668;3;
0.0429961;206.023;0.0171103;15.8347;29.7525;104.874;11.1756;5.78;-0.432137;3;
0.0447575;206.117;0.121996;15.8829;29.5284;105.132;11.0551;5.70345;-0.438753;3;
0.0474364;206.223;0.305899;15.9294;29.3584;106.166;10.9368;5.6202;-0.445593;3;
0.0510661;206.334;0.554412;15.9754;29.246;108.086;10.8183;5.52943;-0.45275;3;
0.0556957;206.429;0.906633;16.0223;29.1965;111.069;10.6971;5.43041;-0.46031;3;
0.0613682;206.53;1.33257;16.0717;29.2159;115.377;10.5703;5.32332;-0.46837;3;
0.067948;206.61;1.78731;16.1222;29.3009;121.201;10.4404;5.2197;-0.477037;3;
0.075493;206.689;2.35326;16.1758;29.4605;129.088;10.3043;5.12207;-0.486411;3;
0.0811555;206.735;2.88592;16.2327;29.699;141.579;10.1614;5.02975;-0.496555;3;
0.078562;206.779;3.49226;16.293;30.0206;184.964;10.0124;4.94226;-0.506334;3;
0.0761935;206.812;4.02771;16.3485;30.3933;181.225;9.87339;4.86143;-0.515327;3;
0.073774;206.84;4.48726;16.3957;30.8029;177.376;9.75153;4.78801;-0.523585;1;
0.0714852;206.855;4.93302;16.4377;31.2659;173.347;9.64066;4.72077;-0.531157;1;
0.0680734;206.906;5.5316;16.4559;31.6887;169.523;9.57918;4.66624;-0.53794;1;
0.061525;206.982;5.60901;16.4312;31.9018;166.628;9.63238;4.63552;-0.543708;1;
0.0526883;207.085;5.24415;16.3801;31.9567;164.465;9.77118;4.6255;-0.548443;1;
0.0421483;207.19;4.53305;16.311;31.8939;162.867;9.94302;4.63458;-0.552114;1;
0.0304791;207.294;3.77364;16.2318;31.7559;161.646;10.1313;4.66187;-0.554642;1;
0.0181205;207.402;2.9493;16.1483;31.5761;160.648;10.3265;4.70732;-0.555919;1;
0.00540512;207.522;2.25253;16.0646;31.379;159.757;10.5218;4.77151;-0.555831;1;
-0.00752527;207.627;1.63654;15.9815;31.1736;158.923;10.7161;4.84992;-0.55426;1;
-0.020438;207.735;1.14426;15.9017;30.976;158.072;10.9042;4.92635;-0.55111;1;
-0.0331805;207.841;0.774022;15.8264;30.7958;157.157;11.0829;4.99992;-0.546299;1;
-0.0376466;207.947;0.510218;15.7543;30.6285;156.193;11.2549;5.07154;-0.540186;1;
-0.0380786;208.048;0.321278;15.6854;30.4744;155.179;11.4201;5.14149;-0.534061;1;
-0.0384048;208.159;0.195656;15.6186;30.3294;154.127;11.5808;5.21036;-0.527986;1;
-0.0386747;208.258;0.106227;15.5529;30.1894;153.055;11.7389;5.27861;-0.521942;1;
-0.0389016;208.348;0.040759;15.488;30.0531;151.968;11.8955;5.34655;-0.515908;1;
-0.0390304;208.459;0.00521104;15.4246;29.9242;150.85;12.0484;5.41387;-0.509881;1;
-0.0391229;208.556;-0.012646;15.3617;29.7979;149.719;12.2002;5.48103;-0.503851;1;
-0.0391672;208.648;-0.0164619;15.2994;29.6751;148.573;12.3504;5.54799;-0.497814;1;
-0.0391639;208.749;-0.00870685;15.2377;29.5556;147.413;12.4988;5.61472;-0.491771;1;
-0.0391739;208.866;-0.00534629;15.1757;29.435;146.255;12.6481;5.68165;-0.485718;1;
-0.0391601;208.963;1.45975E-4;15.114;29.3159;145.091;12.7966;5.74851;-0.479659;1;
-0.0391205;209.064;0.0112848;15.0526;29.1986;143.918;12.9441;5.81525;-0.473595;1;
-0.0390943;209.161;0.01944;14.991;29.0802;142.749;13.0923;5.88214;-0.467525;1;
-0.039058;209.27;0.0318013;14.9294;28.9623;141.577;13.2401;5.94901;-0.461451;1;
-0.0390733;209.378;0.0332591;14.8671;28.8408;140.418;13.3903;6.01628;-0.45537;1;
-0.0391381;209.467;0.0244166;14.8041;28.7156;139.273;13.5426;6.08392;-0.449286;1;
-0.0391725;209.569;0.0201388;14.7414;28.5926;138.119;13.6938;6.15143;-0.443196;1;
-0.0392059;209.67;0.019858;14.6786;28.4694;136.964;13.8453;6.21905;-0.437095;1;
-0.0391963;209.76;0.0270655;14.6164;28.3491;135.797;13.9951;6.28646;-0.430988;1;
-0.0391744;209.851;0.0403472;14.5542;28.2295;134.625;14.1445;6.35385;-0.424874;1;
-0.0391706;209.967;0.0478055;14.4918;28.1085;133.458;14.2948;6.42141;-0.418756;1;
-0.0391744;210.064;0.0512993;14.4291;27.9868;132.293;14.4458;6.48917;-0.412626;1;
-0.0391887;210.171;0.0548656;14.3663;27.8643;131.13;14.5973;6.55705;-0.406491;1;
-0.0392135;210.269;0.056326;14.3031;27.7408;129.969;14.7496;6.62516;-0.400342;1;
-0.0392516;210.367;0.0601786;14.2397;27.6162;128.811;14.9029;6.69348;-0.394183;1;
-0.0393174;210.485;0.0613607;14.1759;27.4897;127.66;15.0577;6.76208;-0.388017;1;
-0.0394014;210.581;0.058219;14.1117;27.3617;126.512;15.2137;6.83099;-0.381837;1;
-0.0394695;210.679;0.0563841;14.0476;27.2345;125.36;15.3694;6.89992;-0.375645;1;
-0.0394881;210.776;0.0649538;13.984;27.1104;124.194;15.523;6.96862;-0.369442;1;
-0.039461;210.868;0.0829321;13.9208;26.9891;123.017;15.6748;7.03717;-0.36322;1;
-0.0394443;210.96;0.101025;13.8573;26.8668;121.842;15.8275;7.10594;-0.356986;1;
-0.0394324;211.074;0.11421;13.7937;26.7439;120.668;15.9806;7.17487;-0.35074;1;
-0.0394123;211.173;0.125949;13.7301;26.6213;119.492;16.1336;7.24383;-0.344486;1;
-0.0394223;211.271;0.134581;13.666;26.4967;118.322;16.2882;7.31313;-0.338222;1;
-0.0394605;211.377;0.136786;13.6014;26.3699;117.159;16.4446;7.38277;-0.331947;1;
-0.0395282;211.49;0.138554;13.5364;26.2412;116.001;16.6028;7.45277;-0.325662;1;
-0.0395964;211.595;0.141859;13.4712;26.1122;114.843;16.7615;7.52295;-0.319363;1;
-0.0396789;211.688;0.141951;13.4057;25.9818;113.688;16.9215;7.59346;-0.313044;1;
-0.0397189;211.788;0.149307;13.3406;25.8541;112.522;17.0795;7.66375;-0.306716;1;
-0.0397657;211.889;0.151645;13.2752;25.7256;111.357;17.2384;7.73429;-0.30037;1;
-0.0398124;211.972;0.160484;13.2097;25.5968;110.192;17.3977;7.80503;-0.294007;1;
-0.039871;212.078;0.169676;13.1439;25.467;109.029;17.5581;7.87606;-0.287627;1;
-0.0399302;212.187;0.175015;13.0779;25.3368;107.865;17.719;7.94727;-0.281232;1;
-0.0399793;212.291;0.184621;13.0118;25.2069;106.698;17.8799;8.01863;-0.274816;1;
-0.0400065;212.399;0.197448;12.9458;25.0781;105.526;18.0401;8.09001;-0.268383;1;
-0.040037;212.495;0.211846;12.8796;24.9487;104.355;18.2009;8.16163;-0.261931;1;
-0.0401319;212.606;0.217045;12.8125;24.815;103.196;18.3659;8.23398;-0.255464;1;
-0.0402611;212.713;0.214098;12.7448;24.6791;102.043;18.5334;8.30688;-0.248978;1;
-0.0404099;212.811;0.2074;12.6766;24.5416;100.893;18.7027;8.38022;-0.24247;1;
-0.0405105;212.91;0.208159;12.6088;24.4066;99.7327;18.8699;8.45339;-0.235938;1;
-0.0405744;213.005;0.218151;12.5412;24.2735;98.5645;19.0355;8.52645;-0.229388;1;
-0.0406311;213.097;0.235876;12.4735;24.1403;97.3944;19.2014;8.59976;-0.222811;1;
-0.0407041;213.213;0.245842;12.4054;24.0058;96.2267;19.3688;8.67344;-0.216214;1;
-0.0407565;213.322;0.25702;12.3372;23.872;95.0546;19.5356;8.74719;-0.209594;1;
-0.0408381;213.424;0.267498;12.2686;23.7362;93.8873;19.7048;8.82149;-0.202951;1;
-0.0408981;213.524;0.282081;12.1999;23.6013;92.7155;19.8734;8.89582;-0.196287;1;
-0.0409835;213.632;0.291993;12.1307;23.4644;91.5477;20.0441;8.97071;-0.189597;1;
-0.0425418;180.077;0.689187;9.7176;18.9855;52.4765;24.2794;11.5947;0.0456807;5;
-0.0424464;178.605;0.695152;9.65577;19.038;51.4784;24.0956;11.6617;0.0518353;5;
-0.0423511;177.101;0.69732;9.59451;19.1479;50.4888;23.8931;11.7281;0.0579336;5;
-0.0422352;175.621;0.710423;9.53393;19.3253;49.5058;23.6727;11.7937;0.0639812;4;
-0.042084;174.144;0.731066;9.47419;19.583;48.5279;23.4353;11.8582;0.069976;4;
-0.0419601;173.642;0.797769;9.41439;19.9336;47.5594;23.1852;11.9228;0.0759514;4;
-0.0426124;173.521;0.799501;9.3474;20.3348;46.6637;22.9554;11.9959;0.0819766;4;
-0.0441812;173.396;0.71613;9.27178;20.7807;45.8495;22.75;12.065;0.0880929;4;
-0.0468076;173.269;0.544791;9.186;21.2591;45.1253;22.573;12.1296;0.0943605;4;
-0.0503858;173.146;0.307456;9.09478;21.781;44.4782;22.4186;12.1894;0.100857;4;
-0.0548013;173.019;0.0261407;9.01006;22.3647;43.8956;22.2816;12.2439;0.10767;4;
-0.0600084;172.889;-0.281878;8.93214;23.0288;43.3717;22.1599;12.2934;0.114888;4;
-0.0658668;172.755;-0.591494;8.86167;23.8297;42.893;22.0478;12.3371;0.122575;4;
-0.0724071;172.618;-0.954202;8.79785;24.8403;42.4609;21.9467;12.376;0.130795;4;
-0.0794843;172.478;-1.28448;8.74161;26.3951;42.0623;21.851;12.409;0.139592;4;
-0.0838502;172.33;-1.70536;8.6853;74.696;41.7557;21.7886;12.4456;0.149014;4;
-0.0800613;172.168;-2.22317;8.62345;74.3652;41.5768;21.7765;12.4926;0.157953;4;
-0.0782674;171.988;-2.85745;8.55234;74.2333;41.5459;21.8253;12.5541;0.166089;4;
-0.0779527;171.783;-3.53761;8.47528;74.2479;41.6224;21.9178;12.6258;0.173563;4;
-0.0782417;171.56;-4.11417;8.39836;26.6022;41.7394;22.0249;12.6994;0.180539;4;
-0.0788987;171.323;-4.61635;8.32248;25.0992;41.8797;22.1399;12.7734;0.187134;4;
-0.0798147;171.078;-5.19442;8.24797;24.0405;42.0359;22.2598;12.8473;0.193415;4;
-0.0811175;170.821;-5.78595;8.17345;23.1221;42.2183;22.3899;12.9229;0.199415;4;
-0.0827382;170.551;-6.37393;8.09951;22.3044;42.422;22.5281;12.9998;0.205144;4;
-0.0846141;170.267;-7.03668;8.02664;21.5679;42.6421;22.6724;13.0772;0.210611;4;
-0.035658;146.092;0.026945;-1.0;-1.0;-1.0;-1.0;-1.0;1.37909;1;
-0.0356168;146.228;0.0293645;-1.0;-1.0;-1.0;-1.0;-1.0;1.38297;1;
-0.0355576;146.316;0.0327617;-1.0;-1.0;-1.0;-1.0;-1.0;1.38685;1;
-0.0355247;146.484;0.0313617;-1.0;-1.0;-1.0;-1.0;-1.0;1.39073;1;
-0.0354987;146.586;0.0333608;-1.0;-1.0;-1.0;-1.0;-1.0;1.3946;1;
-0.0355061;146.709;0.025276;-1.0;-1.0;-1.0;-1.0;-1.0;1.39848;1;
-0.0355166;146.85;0.0221895;-1.0;-1.0;-1.0;-1.0;-1.0;1.40236;1;
-0.035473;146.975;0.0205092;-1.0;-1.0;-1.0;-1.0;-1.0;1.40624;3;
